buy_order,sell_order,trade_type,price,quantity,timestamp
BUY-1763965650522-001875,SELL-1763965655401-006234,EQUITY,159.83,112,2026-01-20 12:12:12.528896
BUY-1763965650520-000690,SELL-1763965655401-006234,EQUITY,159.83,26,2026-01-20 12:12:12.528899
BUY-1763965650520-000690,SELL-1763965655400-005554,EQUITY,252.76,228,2026-01-20 12:12:12.528901
BUY-1763965650524-003045,SELL-1763965655398-004288,FOREX,1.09,334,2026-01-20 12:12:12.528911
BUY-1763965650529-007415,SELL-1763965655398-004288,FOREX,1.09,93,2026-01-20 12:12:12.528914
BUY-1763965650529-007415,SELL-1763965655399-004842,FOREX,6.54,80,2026-01-20 12:12:12.528916
BUY-1763965650529-007117,SELL-1763965655393-001429,EQUITY,82.54,375,2026-01-20 12:12:12.528942
BUY-1763965650529-006814,SELL-1763965655393-001429,EQUITY,82.54,14,2026-01-20 12:12:12.528945
BUY-1763965650524-003192,SELL-1763965655393-001429,EQUITY,82.54,43,2026-01-20 12:12:12.528948
BUY-1763965650528-006311,SELL-1763965655393-001429,EQUITY,82.54,58,2026-01-20 12:12:12.528950
BUY-1763965650528-006190,SELL-1763965655393-001429,EQUITY,82.54,7,2026-01-20 12:12:12.528953
BUY-1763965650529-007415,SELL-1763965655391-000753,FOREX,1.12,70,2026-01-20 12:12:12.528960
BUY-1763965650529-007415,SELL-1763965655397-003914,FOREX,7.66,43,2026-01-20 12:12:12.528963
BUY-1763965650520-000766,SELL-1763965655397-003914,FOREX,7.66,684,2026-01-20 12:12:12.528966
BUY-1763965650521-001502,SELL-1763965655397-003914,FOREX,7.66,203,2026-01-20 12:12:12.528969
BUY-1763965650528-006097,SELL-1763965655397-003914,FOREX,7.66,28,2026-01-20 12:12:12.528975
BUY-1763965650528-006097,SELL-1763965655393-001897,FOREX,6.24,761,2026-01-20 12:12:12.529002
BUY-1763965650528-006097,SELL-1763965655397-003511,FOREX,7.36,79,2026-01-20 12:12:12.529005
BUY-1763965650527-005621,SELL-1763965655397-003511,FOREX,7.36,94,2026-01-20 12:12:12.529008
BUY-1763965650527-005621,SELL-1763965655400-005301,FOREX,6.48,480,2026-01-20 12:12:12.529024
BUY-1763965650527-005621,SELL-1763965655393-001940,FOREX,7.74,39,2026-01-20 12:12:12.529026
BUY-1763965650528-006190,SELL-1763965655401-005815,EQUITY,206.0,106,2026-01-20 12:12:12.529032
BUY-1763965650522-002127,SELL-1763965655401-005815,EQUITY,206.0,221,2026-01-20 12:12:12.529035
BUY-1763965650526-004592,SELL-1763965655401-005815,EQUITY,206.0,28,2026-01-20 12:12:12.529038
BUY-1763965650526-004592,SELL-1763965655400-005554,EQUITY,252.76,71,2026-01-20 12:12:12.529040
BUY-1763965650526-004592,SELL-1763965655390-000338,EQUITY,100.0,18,2026-01-20 12:12:12.529058
BUY-1763965650526-004592,SELL-1763965655393-001487,EQUITY,221.41,117,2026-01-20 12:12:12.529060
BUY-1763965650527-005775,SELL-1763965655393-001487,EQUITY,221.41,24,2026-01-20 12:12:12.529063
BUY-1763965650527-005775,SELL-1763965655401-006207,EQUITY,168.97,129,2026-01-20 12:12:12.529069
BUY-1763965650527-005621,SELL-1763965655398-004015,FOREX,6.86,103,2026-01-20 12:12:12.529080
BUY-1763965650527-005621,SELL-1763965655396-003402,FOREX,4.48,230,2026-01-20 12:12:12.529092
BUY-1763965650527-005229,SELL-1763965655396-003402,FOREX,4.48,365,2026-01-20 12:12:12.529095
BUY-1763965650522-001767,SELL-1763965655396-003402,FOREX,4.48,332,2026-01-20 12:12:12.529099
BUY-1763965650527-005775,SELL-1763965655400-005559,EQUITY,153.59,146,2026-01-20 12:12:12.529120
BUY-1763965650519-000281,SELL-1763965655400-005559,EQUITY,153.59,61,2026-01-20 12:12:12.529123
BUY-1763965650522-001767,SELL-1763965655393-001538,FOREX,7.51,276,2026-01-20 12:12:12.529131
BUY-1763965650520-000794,SELL-1763965655393-001538,FOREX,7.51,469,2026-01-20 12:12:12.529134
BUY-1763965650519-000281,SELL-1763965655403-007081,EQUITY,75.64,33,2026-01-20 12:12:12.529150
BUY-1763965650529-007210,SELL-1763965655403-007081,EQUITY,75.64,230,2026-01-20 12:12:12.529153
BUY-1763965650528-006508,SELL-1763965655403-007081,EQUITY,75.64,295,2026-01-20 12:12:12.529156
BUY-1763965650519-000383,SELL-1763965655403-007081,EQUITY,75.64,52,2026-01-20 12:12:12.529160
BUY-1763965650525-004204,SELL-1763965655403-007081,EQUITY,75.64,151,2026-01-20 12:12:12.529162
BUY-1763965650525-004204,SELL-1763965655392-001090,EQUITY,164.75,299,2026-01-20 12:12:12.529172
BUY-1763965650524-003178,SELL-1763965655392-001090,EQUITY,164.75,191,2026-01-20 12:12:12.529175
BUY-1763965650520-000794,SELL-1763965655399-004940,FOREX,4.69,418,2026-01-20 12:12:12.529193
BUY-1763965650522-002223,SELL-1763965655399-004940,FOREX,4.69,296,2026-01-20 12:12:12.529197
BUY-1763965650522-002223,SELL-1763965655400-005587,FOREX,8.47,574,2026-01-20 12:12:12.529239
BUY-1763965650524-003178,SELL-1763965655393-001697,EQUITY,65.52,135,2026-01-20 12:12:12.529250
BUY-1763965650522-001820,SELL-1763965655393-001697,EQUITY,65.52,227,2026-01-20 12:12:12.529253
BUY-1763965650521-001259,SELL-1763965655393-001697,EQUITY,65.52,239,2026-01-20 12:12:12.529255
BUY-1763965650526-004414,SELL-1763965655393-001697,EQUITY,65.52,194,2026-01-20 12:12:12.529258
BUY-1763965650523-002959,SELL-1763965655393-001697,EQUITY,65.52,16,2026-01-20 12:12:12.529261
BUY-1763965650522-001688,SELL-1763965655401-006169,FOREX,4.33,258,2026-01-20 12:12:12.529270
BUY-1763965650522-001688,SELL-1763965655403-007129,FOREX,6.11,610,2026-01-20 12:12:12.529276
BUY-1763965650528-006004,SELL-1763965655403-007129,FOREX,6.11,106,2026-01-20 12:12:12.529280
BUY-1763965650528-006004,SELL-1763965655400-005587,FOREX,8.47,307,2026-01-20 12:12:12.529282
BUY-1763965650528-006004,SELL-1763965655397-003916,FOREX,8.48,171,2026-01-20 12:12:12.529284
BUY-1763965650527-005622,SELL-1763965655397-003916,FOREX,8.48,139,2026-01-20 12:12:12.529287
BUY-1763965650523-002959,SELL-1763965655392-000953,EQUITY,175.4,167,2026-01-20 12:12:12.529295
BUY-1763965650518-000118,SELL-1763965655392-000953,EQUITY,175.4,107,2026-01-20 12:12:12.529298
BUY-1763965650522-002199,SELL-1763965655392-000953,EQUITY,175.4,9,2026-01-20 12:12:12.529300
BUY-1763965650529-007365,SELL-1763965655392-000953,EQUITY,175.4,72,2026-01-20 12:12:12.529303
BUY-1763965650528-006143,SELL-1763965655392-000953,EQUITY,175.4,1,2026-01-20 12:12:12.529306
BUY-1763965650522-002147,SELL-1763965655392-000953,EQUITY,175.4,54,2026-01-20 12:12:12.529308
BUY-1763965650526-004671,SELL-1763965655392-000953,EQUITY,175.4,55,2026-01-20 12:12:12.529311
BUY-1763965650526-004671,SELL-1763965655399-004952,EQUITY,245.07,104,2026-01-20 12:12:12.529313
BUY-1763965650526-004671,SELL-1763965655397-003942,EQUITY,104.54,32,2026-01-20 12:12:12.529323
BUY-1763965650529-007450,SELL-1763965655397-003942,EQUITY,104.54,152,2026-01-20 12:12:12.529326
BUY-1763965650519-000340,SELL-1763965655397-003942,EQUITY,104.54,25,2026-01-20 12:12:12.529329
BUY-1763965650527-005671,SELL-1763965655397-003942,EQUITY,104.54,134,2026-01-20 12:12:12.529331
BUY-1763965650526-004984,SELL-1763965655397-003942,EQUITY,104.54,76,2026-01-20 12:12:12.529334
BUY-1763965650526-005032,SELL-1763965655397-003942,EQUITY,104.54,236,2026-01-20 12:12:12.529337
BUY-1763965650527-005562,SELL-1763965655397-003942,EQUITY,104.54,91,2026-01-20 12:12:12.529339
BUY-1763965650522-001765,SELL-1763965655397-003942,EQUITY,104.54,54,2026-01-20 12:12:12.529342
BUY-1763965650522-001847,SELL-1763965655397-003942,EQUITY,104.54,87,2026-01-20 12:12:12.529345
BUY-1763965650522-001847,SELL-1763965655395-002861,EQUITY,197.22,151,2026-01-20 12:12:12.529347
BUY-1763965650526-004964,SELL-1763965655392-000922,FOREX,7.77,150,2026-01-20 12:12:12.529356
BUY-1763965650526-004964,SELL-1763965655397-003681,FOREX,5.53,300,2026-01-20 12:12:12.529364
BUY-1763965650522-001782,SELL-1763965655397-003681,FOREX,5.53,162,2026-01-20 12:12:12.529367
BUY-1763965650522-001782,SELL-1763965655398-004186,FOREX,2.12,171,2026-01-20 12:12:12.529385
BUY-1763965650522-001847,SELL-1763965655392-001281,EQUITY,151.28,32,2026-01-20 12:12:12.529401
BUY-1763965650528-006073,SELL-1763965655392-001281,EQUITY,151.28,13,2026-01-20 12:12:12.529404
BUY-1763965650526-004557,SELL-1763965655392-001281,EQUITY,151.28,110,2026-01-20 12:12:12.529407
BUY-1763965650526-004557,SELL-1763965655402-006445,EQUITY,107.26,6,2026-01-20 12:12:12.529418
BUY-1763965650525-003845,SELL-1763965655402-006445,EQUITY,107.26,34,2026-01-20 12:12:12.529421
BUY-1763965650524-003562,SELL-1763965655402-006445,EQUITY,107.26,9,2026-01-20 12:12:12.529424
BUY-1763965650526-004387,SELL-1763965655402-006445,EQUITY,107.26,282,2026-01-20 12:12:12.529427
BUY-1763965650524-003123,SELL-1763965655402-006445,EQUITY,107.26,116,2026-01-20 12:12:12.529429
BUY-1763965650520-000990,SELL-1763965655402-006445,EQUITY,107.26,202,2026-01-20 12:12:12.529432
BUY-1763965650529-006950,SELL-1763965655402-006445,EQUITY,107.26,49,2026-01-20 12:12:12.529435
BUY-1763965650529-006950,SELL-1763965655401-006324,EQUITY,96.11,7,2026-01-20 12:12:12.529447
BUY-1763965650524-003425,SELL-1763965655401-006324,EQUITY,96.11,108,2026-01-20 12:12:12.529450
BUY-1763965650525-004049,SELL-1763965655401-006324,EQUITY,96.11,72,2026-01-20 12:12:12.529453
BUY-1763965650523-002817,SELL-1763965655401-006324,EQUITY,96.11,107,2026-01-20 12:12:12.529455
BUY-1763965650523-002586,SELL-1763965655401-006324,EQUITY,96.11,7,2026-01-20 12:12:12.529458
BUY-1763965650523-002586,SELL-1763965655396-003168,EQUITY,53.62,350,2026-01-20 12:12:12.529464
BUY-1763965650523-002776,SELL-1763965655396-003168,EQUITY,53.62,165,2026-01-20 12:12:12.529466
BUY-1763965650522-001782,SELL-1763965655390-000090,FOREX,2.0,40,2026-01-20 12:12:12.529476
BUY-1763965650523-002776,SELL-1763965655392-000994,EQUITY,266.26,9,2026-01-20 12:12:12.529482
BUY-1763965650523-002540,SELL-1763965655392-000994,EQUITY,266.26,228,2026-01-20 12:12:12.529485
BUY-1763965650522-001782,SELL-1763965655397-003561,FOREX,2.28,60,2026-01-20 12:12:12.529507
BUY-1763965650523-002540,SELL-1763965655397-003666,EQUITY,109.73,54,2026-01-20 12:12:12.529554
BUY-1763965650526-004765,SELL-1763965655397-003666,EQUITY,109.73,267,2026-01-20 12:12:12.529557
BUY-1763965650526-004696,SELL-1763965655397-003666,EQUITY,109.73,211,2026-01-20 12:12:12.529560
BUY-1763965650522-001782,SELL-1763965655391-000575,FOREX,3.57,496,2026-01-20 12:12:12.529569
BUY-1763965650528-006441,SELL-1763965655391-000575,FOREX,3.57,445,2026-01-20 12:12:12.529572
BUY-1763965650526-004696,SELL-1763965655400-005305,EQUITY,66.94,192,2026-01-20 12:12:12.529585
BUY-1763965650522-001807,SELL-1763965655400-005305,EQUITY,66.94,96,2026-01-20 12:12:12.529588
BUY-1763965650528-006601,SELL-1763965655400-005305,EQUITY,66.94,120,2026-01-20 12:12:12.529590
BUY-1763965650522-002186,SELL-1763965655400-005305,EQUITY,66.94,224,2026-01-20 12:12:12.529593
BUY-1763965650524-003232,SELL-1763965655400-005305,EQUITY,66.94,42,2026-01-20 12:12:12.529599
BUY-1763965650524-003177,SELL-1763965655400-005305,EQUITY,66.94,174,2026-01-20 12:12:12.529602
BUY-1763965650528-006441,SELL-1763965655402-006470,FOREX,6.93,216,2026-01-20 12:12:12.529636
BUY-1763965650526-004884,SELL-1763965655402-006470,FOREX,6.93,61,2026-01-20 12:12:12.529640
BUY-1763965650523-002831,SELL-1763965655402-006470,FOREX,6.93,188,2026-01-20 12:12:12.529645
BUY-1763965650521-001532,SELL-1763965655394-001970,FOREX,5.29,405,2026-01-20 12:12:12.529680
BUY-1763965650524-003545,SELL-1763965655394-001970,FOREX,5.29,38,2026-01-20 12:12:12.529684
BUY-1763965650520-000798,SELL-1763965655394-001970,FOREX,5.29,341,2026-01-20 12:12:12.529687
BUY-1763965650520-000798,SELL-1763965655402-006470,FOREX,6.93,204,2026-01-20 12:12:12.529689
BUY-1763965650520-000798,SELL-1763965655398-004169,FOREX,8.15,113,2026-01-20 12:12:12.529691
BUY-1763965650520-000798,SELL-1763965655396-003488,FOREX,6.44,188,2026-01-20 12:12:12.529693
BUY-1763965650526-004993,SELL-1763965655396-003488,FOREX,6.44,428,2026-01-20 12:12:12.529697
BUY-1763965650524-003177,SELL-1763965655403-007230,EQUITY,53.57,27,2026-01-20 12:12:12.529703
BUY-1763965650529-007396,SELL-1763965655403-007230,EQUITY,53.57,173,2026-01-20 12:12:12.529706
BUY-1763965650527-005438,SELL-1763965655403-007230,EQUITY,53.57,495,2026-01-20 12:12:12.529709
BUY-1763965650519-000299,SELL-1763965655403-007230,EQUITY,53.57,101,2026-01-20 12:12:12.529711
BUY-1763965650520-001050,SELL-1763965655403-007230,EQUITY,53.57,116,2026-01-20 12:12:12.529714
BUY-1763965650526-004993,SELL-1763965655394-002012,FOREX,4.25,139,2026-01-20 12:12:12.529720
BUY-1763965650526-004733,SELL-1763965655394-002012,FOREX,4.25,574,2026-01-20 12:12:12.529724
BUY-1763965650526-004733,SELL-1763965655396-003439,FOREX,6.19,181,2026-01-20 12:12:12.529733
BUY-1763965650523-002945,SELL-1763965655396-003439,FOREX,6.19,193,2026-01-20 12:12:12.529736
BUY-1763965650527-005201,SELL-1763965655396-003439,FOREX,6.19,511,2026-01-20 12:12:12.529739
BUY-1763965650520-000936,SELL-1763965655399-004577,CRYPTO,187.52,131,2026-01-20 12:12:12.529751
BUY-1763965650527-005201,SELL-1763965655394-002306,FOREX,3.65,464,2026-01-20 12:12:12.529779
BUY-1763965650527-005628,SELL-1763965655394-002306,FOREX,3.65,287,2026-01-20 12:12:12.529785
BUY-1763965650527-005628,SELL-1763965655393-001848,FOREX,6.7,136,2026-01-20 12:12:12.529799
BUY-1763965650527-005222,SELL-1763965655392-001258,FOREX,1.56,165,2026-01-20 12:12:12.529862
BUY-1763965650520-000936,SELL-1763965655402-006677,CRYPTO,223.89,20,2026-01-20 12:12:12.529873
BUY-1763965650527-005196,SELL-1763965655402-006677,CRYPTO,223.89,25,2026-01-20 12:12:12.529878
BUY-1763965650521-001077,SELL-1763965655402-006677,CRYPTO,223.89,14,2026-01-20 12:12:12.529883
BUY-1763965650521-001077,SELL-1763965655403-007235,CRYPTO,385.11,1,2026-01-20 12:12:12.529887
BUY-1763965650520-000998,SELL-1763965655403-007235,CRYPTO,385.11,43,2026-01-20 12:12:12.529891
BUY-1763965650520-000998,SELL-1763965655396-003358,CRYPTO,396.46,13,2026-01-20 12:12:12.529900
BUY-1763965650528-005920,SELL-1763965655396-003358,CRYPTO,396.46,14,2026-01-20 12:12:12.529905
BUY-1763965650523-002797,SELL-1763965655396-003358,CRYPTO,396.46,2,2026-01-20 12:12:12.529909
BUY-1763965650529-006935,SELL-1763965655396-003358,CRYPTO,396.46,4,2026-01-20 12:12:12.529914
BUY-1763965650526-004601,SELL-1763965655396-003358,CRYPTO,396.46,1,2026-01-20 12:12:12.529919
BUY-1763965650522-001853,SELL-1763965655396-003358,CRYPTO,396.46,10,2026-01-20 12:12:12.529923
BUY-1763965650522-001756,SELL-1763965655396-003358,CRYPTO,396.46,9,2026-01-20 12:12:12.529928
BUY-1763965650525-004062,SELL-1763965655396-003358,CRYPTO,396.46,12,2026-01-20 12:12:12.529932
BUY-1763965650525-003726,SELL-1763965655396-003358,CRYPTO,396.46,1,2026-01-20 12:12:12.529937
BUY-1763965650527-005402,SELL-1763965655396-003358,CRYPTO,396.46,1,2026-01-20 12:12:12.529941
BUY-1763965650523-002794,SELL-1763965655396-003358,CRYPTO,396.46,5,2026-01-20 12:12:12.529945
BUY-1763965650520-001025,SELL-1763965655396-003358,CRYPTO,396.46,11,2026-01-20 12:12:12.529950
BUY-1763965650527-005577,SELL-1763965655396-003358,CRYPTO,396.46,1,2026-01-20 12:12:12.529954
BUY-1763965650527-005577,SELL-1763965655401-006232,CRYPTO,657.84,13,2026-01-20 12:12:12.529958
BUY-1763965650528-006369,SELL-1763965655401-006232,CRYPTO,657.84,2,2026-01-20 12:12:12.529962
BUY-1763965650526-004729,SELL-1763965655401-006232,CRYPTO,657.84,14,2026-01-20 12:12:12.529966
BUY-1763965650524-003523,SELL-1763965655401-006232,CRYPTO,657.84,4,2026-01-20 12:12:12.529970
BUY-1763965650527-005231,SELL-1763965655401-006232,CRYPTO,657.84,3,2026-01-20 12:12:12.529974
BUY-1763965650522-002076,SELL-1763965655397-003579,CRYPTO,1855.99,9,2026-01-20 12:12:12.529979
BUY-1763965650524-003631,SELL-1763965655397-003579,CRYPTO,1855.99,2,2026-01-20 12:12:12.529982
BUY-1763965650524-003631,SELL-1763965655396-003207,CRYPTO,434.6,1,2026-01-20 12:12:12.529984
BUY-1763965650529-006866,SELL-1763965655396-003207,CRYPTO,434.6,16,2026-01-20 12:12:12.529987
BUY-1763965650522-001809,SELL-1763965655396-003207,CRYPTO,434.6,4,2026-01-20 12:12:12.529990
BUY-1763965650527-005222,SELL-1763965655400-005409,FOREX,3.57,238,2026-01-20 12:12:12.530023
BUY-1763965650524-003606,SELL-1763965655400-005409,FOREX,3.57,594,2026-01-20 12:12:12.530039
BUY-1763965650524-003606,SELL-1763965655393-001848,FOREX,6.7,99,2026-01-20 12:12:12.530046
BUY-1763965650529-007417,SELL-1763965655393-001848,FOREX,6.7,37,2026-01-20 12:12:12.530049
BUY-1763965650527-005325,SELL-1763965655393-001848,FOREX,6.7,596,2026-01-20 12:12:12.530052
BUY-1763965650527-005325,SELL-1763965655392-001157,FOREX,7.9,300,2026-01-20 12:12:12.530055
BUY-1763965650522-001809,SELL-1763965655396-003428,CRYPTO,232.55,13,2026-01-20 12:12:12.530102
BUY-1763965650529-007038,SELL-1763965655396-003428,CRYPTO,232.55,22,2026-01-20 12:12:12.530107
BUY-1763965650528-006022,SELL-1763965655396-003428,CRYPTO,232.55,7,2026-01-20 12:12:12.530112
BUY-1763965650528-006285,SELL-1763965655396-003428,CRYPTO,232.55,13,2026-01-20 12:12:12.530120
BUY-1763965650525-004045,SELL-1763965655396-003428,CRYPTO,232.55,3,2026-01-20 12:12:12.530124
BUY-1763965650529-007487,SELL-1763965655396-003428,CRYPTO,232.55,1,2026-01-20 12:12:12.530128
BUY-1763965650528-005866,SELL-1763965655396-003428,CRYPTO,232.55,15,2026-01-20 12:12:12.530132
BUY-1763965650520-000708,SELL-1763965655396-003428,CRYPTO,232.55,7,2026-01-20 12:12:12.530135
BUY-1763965650529-006768,SELL-1763965655396-003428,CRYPTO,232.55,16,2026-01-20 12:12:12.530138
BUY-1763965650522-002008,SELL-1763965655396-003428,CRYPTO,232.55,5,2026-01-20 12:12:12.530140
BUY-1763965650525-004154,SELL-1763965655396-003428,CRYPTO,232.55,3,2026-01-20 12:12:12.530143
BUY-1763965650523-002657,SELL-1763965655396-003428,CRYPTO,232.55,12,2026-01-20 12:12:12.530145
BUY-1763965650525-003998,SELL-1763965655396-003428,CRYPTO,232.55,8,2026-01-20 12:12:12.530150
BUY-1763965650527-005480,SELL-1763965655396-003428,CRYPTO,232.55,13,2026-01-20 12:12:12.530152
BUY-1763965650521-001199,SELL-1763965655396-003428,CRYPTO,232.55,9,2026-01-20 12:12:12.530155
BUY-1763965650523-002454,SELL-1763965655396-003428,CRYPTO,232.55,12,2026-01-20 12:12:12.530157
BUY-1763965650529-007342,SELL-1763965655396-003428,CRYPTO,232.55,33,2026-01-20 12:12:12.530160
BUY-1763965650523-002941,SELL-1763965655396-003428,CRYPTO,232.55,8,2026-01-20 12:12:12.530162
BUY-1763965650525-004202,SELL-1763965655396-003428,CRYPTO,232.55,2,2026-01-20 12:12:12.530165
BUY-1763965650525-004202,SELL-1763965655393-001928,CRYPTO,825.72,4,2026-01-20 12:12:12.530167
BUY-1763965650525-004202,SELL-1763965655399-004862,CRYPTO,2023.23,14,2026-01-20 12:12:12.530169
BUY-1763965650527-005292,SELL-1763965655401-006168,CRYPTO,662.52,11,2026-01-20 12:12:12.530172
BUY-1763965650526-004622,SELL-1763965655401-006168,CRYPTO,662.52,11,2026-01-20 12:12:12.530175
BUY-1763965650527-005458,SELL-1763965655401-006168,CRYPTO,662.52,6,2026-01-20 12:12:12.530177
BUY-1763965650521-001440,SELL-1763965655400-005216,FOREX,1.85,956,2026-01-20 12:12:12.530197
BUY-1763965650521-001440,SELL-1763965655392-001057,FOREX,6.72,39,2026-01-20 12:12:12.530203
BUY-1763965650526-004530,SELL-1763965655392-001057,FOREX,6.72,151,2026-01-20 12:12:12.530207
BUY-1763965650527-005613,SELL-1763965655392-001057,FOREX,6.72,116,2026-01-20 12:12:12.530210
BUY-1763965650527-005214,SELL-1763965655392-001057,FOREX,6.72,13,2026-01-20 12:12:12.530213
BUY-1763965650527-005214,SELL-1763965655394-002007,FOREX,2.73,651,2026-01-20 12:12:12.530223
BUY-1763965650527-005214,SELL-1763965655402-006658,FOREX,1.21,1,2026-01-20 12:12:12.530229
BUY-1763965650527-005214,SELL-1763965655390-000344,FOREX,2.5,56,2026-01-20 12:12:12.530235
BUY-1763965650520-001050,SELL-1763965655399-004817,EQUITY,154.91,25,2026-01-20 12:12:12.530241
BUY-1763965650527-005214,SELL-1763965655401-005809,FOREX,6.0,50,2026-01-20 12:12:12.530265
BUY-1763965650521-001081,SELL-1763965655401-005809,FOREX,6.0,437,2026-01-20 12:12:12.530271
BUY-1763965650529-007288,SELL-1763965655401-005809,FOREX,6.0,96,2026-01-20 12:12:12.530281
BUY-1763965650529-007288,SELL-1763965655392-001157,FOREX,7.9,69,2026-01-20 12:12:12.530285
BUY-1763965650529-007288,SELL-1763965655403-007113,FOREX,6.79,586,2026-01-20 12:12:12.530288
BUY-1763965650527-005393,SELL-1763965655403-007113,FOREX,6.79,132,2026-01-20 12:12:12.530293
BUY-1763965650527-005393,SELL-1763965655391-000776,FOREX,2.39,816,2026-01-20 12:12:12.530305
BUY-1763965650527-005393,SELL-1763965655402-006818,FOREX,6.62,9,2026-01-20 12:12:12.530320
BUY-1763965650527-005393,SELL-1763965655397-003704,FOREX,3.42,43,2026-01-20 12:12:12.530344
BUY-1763965650522-001801,SELL-1763965655397-003704,FOREX,3.42,94,2026-01-20 12:12:12.530347
BUY-1763965650522-001801,SELL-1763965655393-001724,FOREX,1.62,51,2026-01-20 12:12:12.530370
BUY-1763965650527-005458,SELL-1763965655393-001767,CRYPTO,202.78,7,2026-01-20 12:12:12.530388
BUY-1763965650521-001060,SELL-1763965655393-001767,CRYPTO,202.78,4,2026-01-20 12:12:12.530393
BUY-1763965650525-003857,SELL-1763965655393-001767,CRYPTO,202.78,3,2026-01-20 12:12:12.530427
